Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,6,FALSE,,,
1,11,FALSE,,,
2,11,FALSE,,,
3,14,FALSE,,,
4,12,FALSE,,,
5,12,FALSE,,,
6,11,FALSE,,,
7,9,FALSE,,,
8,11,FALSE,,,
9,10,FALSE,,,
10,13,FALSE,,,
11,9,FALSE,,,
12,11,FALSE,,,
13,13,FALSE,,,
14,4,FALSE,,,
15,13,FALSE,,,
16,9,FALSE,,,
17,8,FALSE,,,
18,38,FALSE,,,
19,14,FALSE,,,
20,4,FALSE,,,
21,7,FALSE,,,
22,7,FALSE,,,
23,7,FALSE,,,
24,10,FALSE,,,
25,6,FALSE,,,
26,9,FALSE,,,
27,9,FALSE,,,
28,7,FALSE,,,
29,9,FALSE,,,
30,10,FALSE,,,
31,15,FALSE,,,
32,18,FALSE,,,
33,7,FALSE,,,
34,7,FALSE,,,
35,12,FALSE,,,
36,11,FALSE,,,
37,8,FALSE,,,
38,13,FALSE,,,
39,6,FALSE,,,
40,10,FALSE,,,
41,10,FALSE,,,
42,8,FALSE,,,
43,8,FALSE,,,
44,9,FALSE,,,
45,21,FALSE,,,
46,14,FALSE,,,
47,10,FALSE,,,
48,16,FALSE,,,
49,52,FALSE,,,
50,11,FALSE,,,
51,10,FALSE,,,
52,17,FALSE,,,
53,8,FALSE,,,
54,21,FALSE,,,
55,8,FALSE,,,
56,9,FALSE,,,
57,10,FALSE,,,
58,8,FALSE,,,
59,14,FALSE,,,
60,14,FALSE,,,
61,10,FALSE,,,
62,8,FALSE,,,
63,6,FALSE,,,
64,7,FALSE,,,
65,8,FALSE,,,
66,10,FALSE,,,
67,14,FALSE,,,
68,8,FALSE,,,
69,8,FALSE,,,
70,5,FALSE,,,
71,11,FALSE,,,
72,9,FALSE,,,
73,10,TRUE,mean,0.8,"Manual evaluation - media change point"
74,13,FALSE,,,
75,12,FALSE,,,
76,14,FALSE,,,
77,18,FALSE,,,
78,10,FALSE,,,
79,22,FALSE,,,
80,21,FALSE,,,
81,15,FALSE,,,
82,14,FALSE,,,
83,18,FALSE,,,
84,16,FALSE,,,
85,9,FALSE,,,
86,10,FALSE,,,
87,25,FALSE,,,
88,12,FALSE,,,
89,16,FALSE,,,
90,22,FALSE,,,
91,20,FALSE,,,
92,15,FALSE,,,
93,13,FALSE,,,
94,21,FALSE,,,
95,11,FALSE,,,
96,21,FALSE,,,
97,8,FALSE,,,
98,22,FALSE,,,
99,13,FALSE,,,
100,7,FALSE,,,
101,10,FALSE,,,
102,13,FALSE,,,
103,11,FALSE,,,
104,18,FALSE,,,
105,10,FALSE,,,
106,7,FALSE,,,
107,8,FALSE,,,
108,14,FALSE,,,
109,14,FALSE,,,
110,25,FALSE,,,
111,13,FALSE,,,
112,11,FALSE,,,
113,9,FALSE,,,
114,12,FALSE,,,
115,14,FALSE,,,
116,11,FALSE,,,
117,12,FALSE,,,
118,10,FALSE,,,
119,11,FALSE,,,
