Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,84,FALSE,,,
1,39,FALSE,,,
2,41,FALSE,,,
3,25,FALSE,,,
4,26,FALSE,,,
5,19,FALSE,,,
6,9,TRUE,mean,0.8,"Manual evaluation - media change point"
7,24,FALSE,,,
8,19,FALSE,,,
9,25,FALSE,,,
10,36,FALSE,,,
11,44,FALSE,,,
12,20,FALSE,,,
13,19,FALSE,,,
14,24,FALSE,,,
15,29,FALSE,,,
16,32,FALSE,,,
17,48,FALSE,,,
18,37,FALSE,,,
19,34,FALSE,,,
20,30,FALSE,,,
21,33,FALSE,,,
22,32,FALSE,,,
23,55,FALSE,,,
24,35,FALSE,,,
25,56,FALSE,,,
26,21,FALSE,,,
27,23,FALSE,,,
28,36,FALSE,,,
29,26,FALSE,,,
30,76,FALSE,,,
31,33,FALSE,,,
32,30,FALSE,,,
33,31,FALSE,,,
34,24,FALSE,,,
35,25,FALSE,,,
36,41,FALSE,,,
37,32,FALSE,,,
38,34,FALSE,,,
39,43,FALSE,,,
40,27,FALSE,,,
41,43,FALSE,,,
42,22,FALSE,,,
43,28,FALSE,,,
44,35,FALSE,,,
45,30,FALSE,,,
46,31,FALSE,,,
47,24,FALSE,,,
48,33,FALSE,,,
49,36,TRUE,mean,0.8,"Manual evaluation - media change point"
50,26,FALSE,,,
51,21,FALSE,,,
52,18,FALSE,,,
53,21,FALSE,,,
54,10,FALSE,,,
55,18,FALSE,,,
56,28,FALSE,,,
57,25,FALSE,,,
58,18,FALSE,,,
59,23,FALSE,,,
60,24,FALSE,,,
61,56,FALSE,,,
62,18,FALSE,,,
63,17,FALSE,,,
64,27,FALSE,,,
65,18,FALSE,,,
66,29,FALSE,,,
67,24,FALSE,,,
68,11,FALSE,,,
69,21,FALSE,,,
70,20,FALSE,,,
71,15,FALSE,,,
72,23,FALSE,,,
73,19,FALSE,,,
74,25,FALSE,,,
75,40,FALSE,,,
76,21,FALSE,,,
77,21,FALSE,,,
78,22,FALSE,,,
79,23,FALSE,,,
80,22,FALSE,,,
81,28,FALSE,,,
82,33,FALSE,,,
83,28,FALSE,,,
84,31,FALSE,,,
85,17,FALSE,,,
86,15,FALSE,,,
87,13,FALSE,,,
88,19,FALSE,,,
89,21,FALSE,,,
90,19,FALSE,,,
91,50,FALSE,,,
92,34,FALSE,,,
93,22,FALSE,,,
94,22,FALSE,,,
95,25,FALSE,,,
96,24,FALSE,,,
97,20,FALSE,,,
98,26,FALSE,,,
99,33,FALSE,,,
100,28,FALSE,,,
101,28,FALSE,,,
102,27,FALSE,,,
103,28,FALSE,,,
104,19,FALSE,,,
105,32,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
106,34,FALSE,,,
107,28,FALSE,,,
108,32,FALSE,,,
109,19,FALSE,,,
110,24,FALSE,,,
111,17,FALSE,,,
112,14,FALSE,,,
113,23,FALSE,,,
114,16,FALSE,,,
115,10,FALSE,,,
116,21,FALSE,,,
117,13,FALSE,,,
118,19,FALSE,,,
119,23,FALSE,,,
