Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,25,FALSE,,,
1,18,FALSE,,,
2,16,FALSE,,,
3,14,FALSE,,,
4,14,FALSE,,,
5,14,FALSE,,,
6,23,FALSE,,,
7,18,FALSE,,,
8,15,FALSE,,,
9,11,FALSE,,,
10,16,FALSE,,,
11,14,FALSE,,,
12,19,FALSE,,,
13,12,FALSE,,,
14,5,FALSE,,,
15,9,FALSE,,,
16,10,FALSE,,,
17,10,FALSE,,,
18,13,FALSE,,,
19,12,FALSE,,,
20,12,FALSE,,,
21,9,FALSE,,,
22,8,FALSE,,,
23,15,FALSE,,,
24,12,FALSE,,,
25,15,FALSE,,,
26,17,FALSE,,,
27,19,FALSE,,,
28,16,FALSE,,,
29,13,FALSE,,,
30,16,FALSE,,,
31,12,FALSE,,,
32,14,FALSE,,,
33,19,FALSE,,,
34,12,FALSE,,,
35,10,FALSE,,,
36,13,FALSE,,,
37,10,FALSE,,,
38,13,FALSE,,,
39,16,FALSE,,,
40,9,FALSE,,,
41,14,FALSE,,,
42,11,FALSE,,,
43,6,FALSE,,,
44,12,FALSE,,,
45,10,FALSE,,,
46,10,FALSE,,,
47,18,FALSE,,,
48,9,FALSE,,,
49,12,FALSE,,,
50,14,FALSE,,,
51,18,FALSE,,,
52,14,FALSE,,,
53,14,FALSE,,,
54,11,FALSE,,,
55,18,FALSE,,,
56,18,FALSE,,,
57,11,FALSE,,,
58,13,FALSE,,,
59,13,FALSE,,,
60,10,FALSE,,,
61,16,TRUE,mean,0.8,"Manual evaluation - media change point"
62,4,FALSE,,,
63,5,FALSE,,,
64,9,FALSE,,,
65,4,FALSE,,,
66,9,FALSE,,,
67,9,FALSE,,,
68,7,FALSE,,,
69,6,FALSE,,,
70,6,FALSE,,,
71,6,FALSE,,,
72,10,FALSE,,,
73,7,FALSE,,,
74,3,FALSE,,,
75,6,FALSE,,,
76,9,FALSE,,,
77,10,FALSE,,,
78,9,FALSE,,,
79,9,FALSE,,,
80,9,FALSE,,,
81,5,FALSE,,,
82,4,TRUE,mean,0.8,"Manual evaluation - media change point"
83,11,FALSE,,,
84,11,FALSE,,,
85,13,FALSE,,,
86,19,FALSE,,,
87,14,FALSE,,,
88,15,FALSE,,,
89,10,FALSE,,,
90,19,FALSE,,,
91,16,FALSE,,,
92,15,FALSE,,,
93,17,FALSE,,,
94,11,FALSE,,,
95,15,FALSE,,,
96,13,FALSE,,,
97,5,FALSE,,,
98,12,TRUE,mean,0.8,"Manual evaluation - media change point"
99,2,FALSE,,,
100,4,FALSE,,,
101,4,FALSE,,,
102,4,FALSE,,,
103,8,FALSE,,,
104,7,FALSE,,,
105,8,FALSE,,,
106,3,FALSE,,,
107,6,FALSE,,,
108,8,FALSE,,,
109,2,FALSE,,,
110,8,FALSE,,,
111,14,FALSE,,,
112,8,FALSE,,,
113,6,FALSE,,,
114,8,FALSE,,,
115,5,FALSE,,,
116,5,FALSE,,,
117,10,FALSE,,,
118,6,FALSE,,,
119,0,FALSE,,,
