Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,16,FALSE,,,
1,68,FALSE,,,
2,21,FALSE,,,
3,30,FALSE,,,
4,15,FALSE,,,
5,13,FALSE,,,
6,26,FALSE,,,
7,11,FALSE,,,
8,22,FALSE,,,
9,18,FALSE,,,
10,23,FALSE,,,
11,15,FALSE,,,
12,19,FALSE,,,
13,9,FALSE,,,
14,16,FALSE,,,
15,20,FALSE,,,
16,18,FALSE,,,
17,7,FALSE,,,
18,16,FALSE,,,
19,18,FALSE,,,
20,23,FALSE,,,
21,20,FALSE,,,
22,23,FALSE,,,
23,14,FALSE,,,
24,19,FALSE,,,
25,13,FALSE,,,
26,15,FALSE,,,
27,20,FALSE,,,
28,26,FALSE,,,
29,75,FALSE,,,
30,24,FALSE,,,
31,29,FALSE,,,
32,12,FALSE,,,
33,6,FALSE,,,
34,19,FALSE,,,
35,16,FALSE,,,
36,23,FALSE,,,
37,18,FALSE,,,
38,14,FALSE,,,
39,20,FALSE,,,
40,21,FALSE,,,
41,20,FALSE,,,
42,19,FALSE,,,
43,40,FALSE,,,
44,22,FALSE,,,
45,32,FALSE,,,
46,19,FALSE,,,
47,19,FALSE,,,
48,19,FALSE,,,
49,15,FALSE,,,
50,25,FALSE,,,
51,23,FALSE,,,
52,17,FALSE,,,
53,22,FALSE,,,
54,23,FALSE,,,
55,17,FALSE,,,
56,19,FALSE,,,
57,17,FALSE,,,
58,20,FALSE,,,
59,37,FALSE,,,
60,77,FALSE,,,
61,24,FALSE,,,
62,24,FALSE,,,
63,20,FALSE,,,
64,10,FALSE,,,
65,8,FALSE,,,
66,18,FALSE,,,
67,21,FALSE,,,
68,19,FALSE,,,
69,20,FALSE,,,
70,24,FALSE,,,
71,26,FALSE,,,
72,31,FALSE,,,
73,23,FALSE,,,
74,14,FALSE,,,
75,30,FALSE,,,
76,21,FALSE,,,
77,28,FALSE,,,
78,22,FALSE,,,
79,23,FALSE,,,
80,15,FALSE,,,
81,18,FALSE,,,
82,20,FALSE,,,
83,24,FALSE,,,
84,20,FALSE,,,
85,16,FALSE,,,
86,24,FALSE,,,
87,32,FALSE,,,
88,14,FALSE,,,
89,22,FALSE,,,
90,64,FALSE,,,
91,22,FALSE,,,
92,24,FALSE,,,
93,17,FALSE,,,
94,26,FALSE,,,
95,24,FALSE,,,
96,19,FALSE,,,
97,17,FALSE,,,
98,25,FALSE,,,
99,21,FALSE,,,
100,28,FALSE,,,
101,28,FALSE,,,
102,26,FALSE,,,
103,23,FALSE,,,
104,28,FALSE,,,
105,18,FALSE,,,
106,13,FALSE,,,
107,12,FALSE,,,
108,28,FALSE,,,
109,30,FALSE,,,
110,30,FALSE,,,
111,13,FALSE,,,
112,24,FALSE,,,
113,14,FALSE,,,
114,22,FALSE,,,
115,16,FALSE,,,
116,22,FALSE,,,
117,24,FALSE,,,
118,28,FALSE,,,
119,33,FALSE,,,
