Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,84,FALSE,,,
1,85,FALSE,,,
2,73,FALSE,,,
3,94,FALSE,,,
4,82,FALSE,,,
5,63,FALSE,,,
6,100,FALSE,,,
7,92,FALSE,,,
8,103,FALSE,,,
9,102,FALSE,,,
10,99,FALSE,,,
11,73,FALSE,,,
12,62,FALSE,,,
13,92,FALSE,,,
14,92,FALSE,,,
15,80,FALSE,,,
16,67,FALSE,,,
17,91,FALSE,,,
18,79,FALSE,,,
19,60,FALSE,,,
20,77,FALSE,,,
21,69,FALSE,,,
22,92,FALSE,,,
23,68,FALSE,,,
24,76,FALSE,,,
25,84,FALSE,,,
26,57,FALSE,,,
27,90,FALSE,,,
28,88,FALSE,,,
29,108,FALSE,,,
30,78,FALSE,,,
31,81,FALSE,,,
32,94,FALSE,,,
33,75,FALSE,,,
34,72,FALSE,,,
35,106,FALSE,,,
36,79,FALSE,,,
37,86,TRUE,mean,0.8,"Manual evaluation - media change point"
38,99,FALSE,,,
39,112,FALSE,,,
40,92,FALSE,,,
41,101,FALSE,,,
42,110,FALSE,,,
43,119,FALSE,,,
44,124,FALSE,,,
45,109,FALSE,,,
46,77,FALSE,,,
47,81,FALSE,,,
48,104,FALSE,,,
49,98,FALSE,,,
50,92,FALSE,,,
51,96,FALSE,,,
52,99,FALSE,,,
53,102,FALSE,,,
54,73,FALSE,,,
55,91,FALSE,,,
56,93,FALSE,,,
57,89,FALSE,,,
58,98,FALSE,,,
59,109,FALSE,,,
60,89,FALSE,,,
61,84,FALSE,,,
62,139,FALSE,,,
63,87,FALSE,,,
64,106,FALSE,,,
65,102,FALSE,,,
66,136,FALSE,,,
67,122,FALSE,,,
68,73,FALSE,,,
69,125,FALSE,,,
70,121,FALSE,,,
71,115,FALSE,,,
72,104,FALSE,,,
73,112,FALSE,,,
74,115,FALSE,,,
75,77,FALSE,,,
76,95,FALSE,,,
77,108,FALSE,,,
78,105,FALSE,,,
79,101,FALSE,,,
80,121,FALSE,,,
81,94,FALSE,,,
82,71,FALSE,,,
83,121,FALSE,,,
84,102,FALSE,,,
85,78,FALSE,,,
86,100,FALSE,,,
87,110,FALSE,,,
88,110,FALSE,,,
89,62,FALSE,,,
90,117,FALSE,,,
91,85,FALSE,,,
92,96,FALSE,,,
93,89,FALSE,,,
94,130,FALSE,,,
95,97,FALSE,,,
96,76,FALSE,,,
97,99,FALSE,,,
98,105,FALSE,,,
99,72,FALSE,,,
100,94,FALSE,,,
101,104,FALSE,,,
102,101,FALSE,,,
103,85,FALSE,,,
104,102,FALSE,,,
105,97,FALSE,,,
106,98,FALSE,,,
107,120,FALSE,,,
108,101,FALSE,,,
109,100,FALSE,,,
110,97,FALSE,,,
111,116,FALSE,,,
112,112,FALSE,,,
113,98,FALSE,,,
114,116,FALSE,,,
115,136,FALSE,,,
116,121,FALSE,,,
117,108,FALSE,,,
118,113,FALSE,,,
119,104,FALSE,,,
