Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,121,FALSE,,,
1,126,FALSE,,,
2,118,FALSE,,,
3,118,FALSE,,,
4,130,FALSE,,,
5,114,FALSE,,,
6,115,FALSE,,,
7,116,FALSE,,,
8,156,FALSE,,,
9,131,FALSE,,,
10,129,TRUE,mean,0.8,"Manual evaluation - media change point"
11,107,FALSE,,,
12,92,FALSE,,,
13,90,FALSE,,,
14,97,FALSE,,,
15,103,FALSE,,,
16,124,FALSE,,,
17,106,FALSE,,,
18,100,FALSE,,,
19,93,FALSE,,,
20,119,FALSE,,,
21,99,FALSE,,,
22,107,FALSE,,,
23,100,FALSE,,,
24,106,FALSE,,,
25,93,FALSE,,,
26,111,FALSE,,,
27,112,FALSE,,,
28,104,FALSE,,,
29,123,FALSE,,,
30,90,FALSE,,,
31,121,FALSE,,,
32,135,FALSE,,,
33,94,FALSE,,,
34,94,FALSE,,,
35,119,FALSE,,,
36,95,FALSE,,,
37,117,TRUE,mean,0.8,"Manual evaluation - media change point"
38,133,FALSE,,,
39,110,FALSE,,,
40,126,FALSE,,,
41,135,FALSE,,,
42,123,FALSE,,,
43,154,FALSE,,,
44,137,FALSE,,,
45,124,FALSE,,,
46,124,FALSE,,,
47,160,FALSE,,,
48,120,FALSE,,,
49,107,FALSE,,,
50,138,FALSE,,,
51,139,FALSE,,,
52,134,FALSE,,,
53,91,FALSE,,,
54,102,FALSE,,,
55,120,FALSE,,,
56,116,FALSE,,,
57,117,FALSE,,,
58,115,FALSE,,,
59,137,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
60,113,FALSE,,,
61,113,FALSE,,,
62,118,FALSE,,,
63,110,FALSE,,,
64,100,FALSE,,,
65,98,FALSE,,,
66,89,FALSE,,,
67,128,FALSE,,,
68,100,FALSE,,,
69,109,FALSE,,,
70,90,FALSE,,,
71,90,FALSE,,,
72,123,FALSE,,,
73,109,FALSE,,,
74,132,FALSE,,,
75,116,FALSE,,,
76,99,FALSE,,,
77,101,FALSE,,,
78,117,FALSE,,,
79,109,FALSE,,,
80,101,FALSE,,,
81,121,FALSE,,,
82,77,FALSE,,,
83,96,FALSE,,,
84,98,FALSE,,,
85,87,FALSE,,,
86,119,FALSE,,,
87,102,FALSE,,,
88,116,FALSE,,,
89,90,FALSE,,,
90,109,FALSE,,,
91,88,FALSE,,,
92,107,FALSE,,,
93,116,FALSE,,,
94,115,FALSE,,,
95,108,FALSE,,,
96,89,FALSE,,,
97,79,FALSE,,,
98,90,FALSE,,,
99,75,FALSE,,,
100,102,FALSE,,,
101,87,FALSE,,,
102,100,FALSE,,,
103,88,FALSE,,,
104,121,FALSE,,,
105,81,FALSE,,,
106,83,FALSE,,,
107,112,FALSE,,,
108,85,FALSE,,,
109,90,FALSE,,,
110,86,FALSE,,,
111,60,FALSE,,,
112,89,FALSE,,,
113,90,FALSE,,,
114,75,FALSE,,,
115,88,FALSE,,,
116,97,FALSE,,,
117,74,FALSE,,,
118,80,FALSE,,,
119,0,FALSE,,,
