Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,108,FALSE,,,
1,143,FALSE,,,
2,166,FALSE,,,
3,164,FALSE,,,
4,149,FALSE,,,
5,152,FALSE,,,
6,139,FALSE,,,
7,119,FALSE,,,
8,147,FALSE,,,
9,117,FALSE,,,
10,142,FALSE,,,
11,132,FALSE,,,
12,131,FALSE,,,
13,172,FALSE,,,
14,130,FALSE,,,
15,131,FALSE,,,
16,115,FALSE,,,
17,150,FALSE,,,
18,182,FALSE,,,
19,177,FALSE,,,
20,134,FALSE,,,
21,116,FALSE,,,
22,140,FALSE,,,
23,119,FALSE,,,
24,129,FALSE,,,
25,141,FALSE,,,
26,146,FALSE,,,
27,189,FALSE,,,
28,156,FALSE,,,
29,126,FALSE,,,
30,139,FALSE,,,
31,131,FALSE,,,
32,159,FALSE,,,
33,158,FALSE,,,
34,187,FALSE,,,
35,170,FALSE,,,
36,167,FALSE,,,
37,161,FALSE,,,
38,138,FALSE,,,
39,126,FALSE,,,
40,131,FALSE,,,
41,175,FALSE,,,
42,158,FALSE,,,
43,161,FALSE,,,
44,145,FALSE,,,
45,152,FALSE,,,
46,165,FALSE,,,
47,201,FALSE,,,
48,176,FALSE,,,
49,144,FALSE,,,
50,194,FALSE,,,
51,132,FALSE,,,
52,143,FALSE,,,
53,173,FALSE,,,
54,181,FALSE,,,
55,186,FALSE,,,
56,155,FALSE,,,
57,162,FALSE,,,
58,143,FALSE,,,
59,125,FALSE,,,
60,168,FALSE,,,
61,152,FALSE,,,
62,193,FALSE,,,
63,135,FALSE,,,
64,151,FALSE,,,
65,160,FALSE,,,
66,182,FALSE,,,
67,143,FALSE,,,
68,183,FALSE,,,
69,155,FALSE,,,
70,126,FALSE,,,
71,147,FALSE,,,
72,154,FALSE,,,
73,142,FALSE,,,
74,151,FALSE,,,
75,164,FALSE,,,
76,244,FALSE,,,
77,138,FALSE,,,
78,134,FALSE,,,
79,161,FALSE,,,
80,159,FALSE,,,
81,137,FALSE,,,
82,179,FALSE,,,
83,160,FALSE,,,
84,132,FALSE,,,
85,151,FALSE,,,
86,134,FALSE,,,
87,129,FALSE,,,
88,123,FALSE,,,
89,104,FALSE,,,
90,125,FALSE,,,
91,109,FALSE,,,
92,180,FALSE,,,
93,158,FALSE,,,
94,135,FALSE,,,
95,152,FALSE,,,
96,157,FALSE,,,
97,149,FALSE,,,
98,138,FALSE,,,
99,168,FALSE,,,
100,133,FALSE,,,
101,141,FALSE,,,
102,176,FALSE,,,
103,180,FALSE,,,
104,176,FALSE,,,
105,155,FALSE,,,
106,112,FALSE,,,
107,139,FALSE,,,
108,129,FALSE,,,
109,155,FALSE,,,
110,148,FALSE,,,
111,179,FALSE,,,
112,145,FALSE,,,
113,135,FALSE,,,
114,161,FALSE,,,
115,160,FALSE,,,
116,177,FALSE,,,
117,146,FALSE,,,
118,167,FALSE,,,
119,127,FALSE,,,
