Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,45,FALSE,,,
1,50,FALSE,,,
2,59,FALSE,,,
3,52,FALSE,,,
4,52,FALSE,,,
5,54,FALSE,,,
6,53,FALSE,,,
7,48,FALSE,,,
8,54,FALSE,,,
9,50,FALSE,,,
10,55,FALSE,,,
11,48,FALSE,,,
12,46,FALSE,,,
13,53,FALSE,,,
14,51,FALSE,,,
15,54,FALSE,,,
16,56,FALSE,,,
17,47,FALSE,,,
18,66,FALSE,,,
19,48,FALSE,,,
20,57,FALSE,,,
21,61,FALSE,,,
22,45,FALSE,,,
23,54,FALSE,,,
24,45,FALSE,,,
25,60,FALSE,,,
26,50,FALSE,,,
27,43,FALSE,,,
28,54,FALSE,,,
29,68,FALSE,,,
30,57,FALSE,,,
31,68,FALSE,,,
32,71,FALSE,,,
33,74,FALSE,,,
34,59,FALSE,,,
35,65,FALSE,,,
36,64,FALSE,,,
37,42,FALSE,,,
38,37,FALSE,,,
39,33,FALSE,,,
40,53,FALSE,,,
41,45,FALSE,,,
42,47,FALSE,,,
43,61,FALSE,,,
44,62,FALSE,,,
45,49,FALSE,,,
46,48,FALSE,,,
47,65,FALSE,,,
48,56,FALSE,,,
49,67,FALSE,,,
50,47,FALSE,,,
51,34,FALSE,,,
52,51,FALSE,,,
53,51,FALSE,,,
54,45,FALSE,,,
55,50,FALSE,,,
56,62,FALSE,,,
57,47,FALSE,,,
58,40,FALSE,,,
59,51,FALSE,,,
60,36,FALSE,,,
61,58,FALSE,,,
62,45,FALSE,,,
63,35,FALSE,,,
64,40,FALSE,,,
65,41,FALSE,,,
66,35,FALSE,,,
67,31,FALSE,,,
68,34,FALSE,,,
69,35,FALSE,,,
70,30,FALSE,,,
71,30,FALSE,,,
72,31,FALSE,,,
73,36,FALSE,,,
74,51,FALSE,,,
75,38,FALSE,,,
76,33,FALSE,,,
77,37,FALSE,,,
78,43,FALSE,,,
79,56,FALSE,,,
80,58,FALSE,,,
81,43,FALSE,,,
82,37,FALSE,,,
83,48,FALSE,,,
84,67,FALSE,,,
85,52,FALSE,,,
86,54,FALSE,,,
87,56,FALSE,,,
88,70,FALSE,,,
89,54,FALSE,,,
90,51,FALSE,,,
91,56,FALSE,,,
92,57,FALSE,,,
93,52,FALSE,,,
94,36,FALSE,,,
95,48,FALSE,,,
96,36,FALSE,,,
97,29,FALSE,,,
98,41,FALSE,,,
99,26,FALSE,,,
100,26,FALSE,,,
101,32,FALSE,,,
102,43,FALSE,,,
103,32,FALSE,,,
104,38,FALSE,,,
105,41,FALSE,,,
106,36,FALSE,,,
107,31,FALSE,,,
108,41,FALSE,,,
109,42,FALSE,,,
110,20,FALSE,,,
111,34,FALSE,,,
112,35,FALSE,,,
113,32,FALSE,,,
114,25,FALSE,,,
115,34,FALSE,,,
116,33,FALSE,,,
117,39,FALSE,,,
118,42,FALSE,,,
119,0,FALSE,,,
