Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,5,FALSE,,,
1,7,FALSE,,,
2,0,FALSE,,,
3,0,FALSE,,,
4,7,FALSE,,,
5,4,FALSE,,,
6,4,FALSE,,,
7,1,FALSE,,,
8,4,FALSE,,,
9,2,FALSE,,,
10,7,FALSE,,,
11,3,FALSE,,,
12,4,FALSE,,,
13,3,FALSE,,,
14,2,FALSE,,,
15,3,FALSE,,,
16,2,FALSE,,,
17,6,FALSE,,,
18,4,FALSE,,,
19,5,FALSE,,,
20,5,FALSE,,,
21,3,FALSE,,,
22,10,FALSE,,,
23,5,FALSE,,,
24,6,FALSE,,,
25,18,FALSE,,,
26,5,FALSE,,,
27,7,FALSE,,,
28,6,FALSE,,,
29,3,FALSE,,,
30,4,FALSE,,,
31,4,FALSE,,,
32,6,FALSE,,,
33,7,FALSE,,,
34,0,FALSE,,,
35,7,FALSE,,,
36,5,FALSE,,,
37,3,FALSE,,,
38,1,FALSE,,,
39,2,FALSE,,,
40,3,FALSE,,,
41,5,FALSE,,,
42,1,FALSE,,,
43,6,FALSE,,,
44,4,FALSE,,,
45,1,FALSE,,,
46,2,FALSE,,,
47,5,FALSE,,,
48,1,FALSE,,,
49,1,FALSE,,,
50,3,FALSE,,,
51,7,FALSE,,,
52,6,FALSE,,,
53,4,FALSE,,,
54,2,FALSE,,,
55,10,FALSE,,,
56,3,FALSE,,,
57,10,FALSE,,,
58,2,FALSE,,,
59,7,FALSE,,,
60,5,FALSE,,,
61,8,FALSE,,,
62,5,FALSE,,,
63,7,FALSE,,,
64,3,FALSE,,,
65,3,FALSE,,,
66,7,FALSE,,,
67,7,FALSE,,,
68,3,FALSE,,,
69,3,FALSE,,,
70,5,FALSE,,,
71,2,FALSE,,,
72,6,FALSE,,,
73,5,FALSE,,,
74,10,FALSE,,,
75,2,FALSE,,,
76,2,FALSE,,,
77,5,FALSE,,,
78,5,FALSE,,,
79,3,FALSE,,,
80,0,FALSE,,,
81,6,FALSE,,,
82,9,FALSE,,,
83,7,FALSE,,,
84,3,FALSE,,,
85,5,FALSE,,,
86,21,FALSE,,,
87,0,FALSE,,,
88,3,FALSE,,,
89,4,FALSE,,,
90,1,FALSE,,,
91,2,FALSE,,,
92,11,FALSE,,,
93,1,FALSE,,,
94,6,FALSE,,,
95,1,FALSE,,,
96,8,FALSE,,,
97,5,FALSE,,,
98,2,FALSE,,,
99,0,FALSE,,,
100,3,FALSE,,,
101,5,FALSE,,,
102,4,FALSE,,,
103,4,FALSE,,,
104,3,FALSE,,,
105,9,FALSE,,,
106,1,FALSE,,,
107,3,FALSE,,,
108,5,FALSE,,,
109,8,FALSE,,,
110,6,FALSE,,,
111,4,FALSE,,,
112,2,FALSE,,,
113,3,FALSE,,,
114,8,FALSE,,,
115,4,FALSE,,,
116,1,FALSE,,,
117,10,FALSE,,,
118,5,FALSE,,,
119,6,FALSE,,,
