Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,856,FALSE,,,
1,696,FALSE,,,
2,779,FALSE,,,
3,780,FALSE,,,
4,704,FALSE,,,
5,827,FALSE,,,
6,752,FALSE,,,
7,845,FALSE,,,
8,700,FALSE,,,
9,809,FALSE,,,
10,721,FALSE,,,
11,742,FALSE,,,
12,902,FALSE,,,
13,692,FALSE,,,
14,743,FALSE,,,
15,713,FALSE,,,
16,727,FALSE,,,
17,781,FALSE,,,
18,774,FALSE,,,
19,765,FALSE,,,
20,713,FALSE,,,
21,808,FALSE,,,
22,801,FALSE,,,
23,827,FALSE,,,
24,861,FALSE,,,
25,803,FALSE,,,
26,828,FALSE,,,
27,742,FALSE,,,
28,759,FALSE,,,
29,811,FALSE,,,
30,865,FALSE,,,
31,802,FALSE,,,
32,767,FALSE,,,
33,727,FALSE,,,
34,681,FALSE,,,
35,686,FALSE,,,
36,698,FALSE,,,
37,591,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
38,742,FALSE,,,
39,678,FALSE,,,
40,758,FALSE,,,
41,712,FALSE,,,
42,777,FALSE,,,
43,779,FALSE,,,
44,708,FALSE,,,
45,701,FALSE,,,
46,734,FALSE,,,
47,672,FALSE,,,
48,727,FALSE,,,
49,620,FALSE,,,
50,693,FALSE,,,
51,682,FALSE,,,
52,733,FALSE,,,
53,711,FALSE,,,
54,727,FALSE,,,
55,713,FALSE,,,
56,719,FALSE,,,
57,779,FALSE,,,
58,728,FALSE,,,
59,753,FALSE,,,
60,795,FALSE,,,
61,671,FALSE,,,
62,790,FALSE,,,
63,692,FALSE,,,
64,794,FALSE,,,
65,763,FALSE,,,
66,853,FALSE,,,
67,852,FALSE,,,
68,842,FALSE,,,
69,943,FALSE,,,
70,895,FALSE,,,
71,915,FALSE,,,
72,932,FALSE,,,
73,879,FALSE,,,
74,849,FALSE,,,
75,892,TRUE,mean,0.8,"Manual evaluation - media change point"
76,847,FALSE,,,
77,940,FALSE,,,
78,916,FALSE,,,
79,942,FALSE,,,
80,843,FALSE,,,
81,907,FALSE,,,
82,815,FALSE,,,
83,872,FALSE,,,
84,902,FALSE,,,
85,838,FALSE,,,
86,853,FALSE,,,
87,860,FALSE,,,
88,935,FALSE,,,
89,953,FALSE,,,
90,1017,FALSE,,,
91,1002,FALSE,,,
92,943,FALSE,,,
93,1099,FALSE,,,
94,928,FALSE,,,
95,992,FALSE,,,
96,1026,FALSE,,,
97,870,FALSE,,,
98,988,FALSE,,,
99,853,FALSE,,,
100,911,FALSE,,,
101,1000,TRUE,mean,0.8,"Manual evaluation - media change point"
102,965,FALSE,,,
103,982,FALSE,,,
104,958,FALSE,,,
105,974,FALSE,,,
106,930,FALSE,,,
107,989,FALSE,,,
108,934,FALSE,,,
109,837,FALSE,,,
110,919,FALSE,,,
111,908,FALSE,,,
112,935,FALSE,,,
113,1016,FALSE,,,
114,1026,FALSE,,,
115,935,FALSE,,,
116,934,FALSE,,,
117,965,FALSE,,,
118,882,FALSE,,,
119,910,FALSE,,,
