Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,25,FALSE,,,
1,19,FALSE,,,
2,65,FALSE,,,
3,26,FALSE,,,
4,11,FALSE,,,
5,19,FALSE,,,
6,22,FALSE,,,
7,17,FALSE,,,
8,31,FALSE,,,
9,26,FALSE,,,
10,22,FALSE,,,
11,12,FALSE,,,
12,26,FALSE,,,
13,12,FALSE,,,
14,20,FALSE,,,
15,19,FALSE,,,
16,24,FALSE,,,
17,12,FALSE,,,
18,13,FALSE,,,
19,14,FALSE,,,
20,24,FALSE,,,
21,15,FALSE,,,
22,25,FALSE,,,
23,19,FALSE,,,
24,12,FALSE,,,
25,15,FALSE,,,
26,17,FALSE,,,
27,21,FALSE,,,
28,24,FALSE,,,
29,26,FALSE,,,
30,16,FALSE,,,
31,34,FALSE,,,
32,12,FALSE,,,
33,60,FALSE,,,
34,29,FALSE,,,
35,18,FALSE,,,
36,24,FALSE,,,
37,21,FALSE,,,
38,21,FALSE,,,
39,16,FALSE,,,
40,23,FALSE,,,
41,18,FALSE,,,
42,25,FALSE,,,
43,15,FALSE,,,
44,31,FALSE,,,
45,24,FALSE,,,
46,15,FALSE,,,
47,26,FALSE,,,
48,31,FALSE,,,
49,26,FALSE,,,
50,22,FALSE,,,
51,17,FALSE,,,
52,31,FALSE,,,
53,20,FALSE,,,
54,25,FALSE,,,
55,27,FALSE,,,
56,34,FALSE,,,
57,33,FALSE,,,
58,13,FALSE,,,
59,16,FALSE,,,
60,15,FALSE,,,
61,17,FALSE,,,
62,32,FALSE,,,
63,65,FALSE,,,
64,19,FALSE,,,
65,23,FALSE,,,
66,27,FALSE,,,
67,17,FALSE,,,
68,24,FALSE,,,
69,26,FALSE,,,
70,18,FALSE,,,
71,16,FALSE,,,
72,26,FALSE,,,
73,11,FALSE,,,
74,25,FALSE,,,
75,18,FALSE,,,
76,17,FALSE,,,
77,20,FALSE,,,
78,19,FALSE,,,
79,24,FALSE,,,
80,23,FALSE,,,
81,18,FALSE,,,
82,23,FALSE,,,
83,13,FALSE,,,
84,14,FALSE,,,
85,23,FALSE,,,
86,27,FALSE,,,
87,21,FALSE,,,
88,24,FALSE,,,
89,26,FALSE,,,
90,21,FALSE,,,
91,20,FALSE,,,
92,14,FALSE,,,
93,26,FALSE,,,
94,52,FALSE,,,
95,24,FALSE,,,
96,21,FALSE,,,
97,19,FALSE,,,
98,23,FALSE,,,
99,18,FALSE,,,
100,16,FALSE,,,
101,18,FALSE,,,
102,15,FALSE,,,
103,28,FALSE,,,
104,24,FALSE,,,
105,21,FALSE,,,
106,17,FALSE,,,
107,17,FALSE,,,
108,19,FALSE,,,
109,23,FALSE,,,
110,27,FALSE,,,
111,29,FALSE,,,
112,11,FALSE,,,
113,26,FALSE,,,
114,23,FALSE,,,
115,11,FALSE,,,
116,24,FALSE,,,
117,18,FALSE,,,
118,20,FALSE,,,
119,21,FALSE,,,
