Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,804,FALSE,,,
1,615,FALSE,,,
2,633,FALSE,,,
3,695,FALSE,,,
4,665,FALSE,,,
5,653,FALSE,,,
6,734,FALSE,,,
7,674,FALSE,,,
8,663,FALSE,,,
9,698,FALSE,,,
10,659,FALSE,,,
11,693,FALSE,,,
12,703,FALSE,,,
13,635,FALSE,,,
14,652,FALSE,,,
15,636,FALSE,,,
16,672,FALSE,,,
17,642,FALSE,,,
18,670,FALSE,,,
19,747,FALSE,,,
20,682,FALSE,,,
21,758,FALSE,,,
22,778,FALSE,,,
23,710,FALSE,,,
24,698,FALSE,,,
25,619,FALSE,,,
26,676,FALSE,,,
27,619,FALSE,,,
28,730,FALSE,,,
29,679,FALSE,,,
30,652,FALSE,,,
31,763,FALSE,,,
32,682,FALSE,,,
33,684,FALSE,,,
34,635,FALSE,,,
35,614,FALSE,,,
36,624,FALSE,,,
37,508,FALSE,,,
38,656,FALSE,,,
39,673,FALSE,,,
40,675,FALSE,,,
41,676,FALSE,,,
42,715,FALSE,,,
43,736,FALSE,,,
44,671,FALSE,,,
45,635,FALSE,,,
46,626,FALSE,,,
47,647,FALSE,,,
48,677,FALSE,,,
49,585,FALSE,,,
50,604,FALSE,,,
51,649,FALSE,,,
52,703,FALSE,,,
53,586,FALSE,,,
54,695,FALSE,,,
55,713,FALSE,,,
56,661,FALSE,,,
57,731,FALSE,,,
58,623,TRUE,mean,0.8,"Manual evaluation - media change point"
59,705,FALSE,,,
60,824,FALSE,,,
61,633,FALSE,,,
62,714,FALSE,,,
63,753,FALSE,,,
64,703,FALSE,,,
65,725,FALSE,,,
66,724,FALSE,,,
67,660,FALSE,,,
68,654,FALSE,,,
69,665,FALSE,,,
70,649,FALSE,,,
71,677,FALSE,,,
72,814,FALSE,,,
73,727,FALSE,,,
74,746,FALSE,,,
75,731,FALSE,,,
76,800,FALSE,,,
77,763,FALSE,,,
78,763,FALSE,,,
79,791,FALSE,,,
80,687,FALSE,,,
81,768,FALSE,,,
82,746,FALSE,,,
83,767,FALSE,,,
84,746,FALSE,,,
85,714,FALSE,,,
86,804,FALSE,,,
87,806,FALSE,,,
88,763,FALSE,,,
89,817,FALSE,,,
90,879,FALSE,,,
91,875,FALSE,,,
92,807,FALSE,,,
93,920,FALSE,,,
94,907,FALSE,,,
95,858,FALSE,,,
96,869,FALSE,,,
97,768,FALSE,,,
98,893,FALSE,,,
99,889,FALSE,,,
100,889,FALSE,,,
101,954,FALSE,,,
102,945,FALSE,,,
103,978,FALSE,,,
104,885,FALSE,,,
105,922,FALSE,,,
106,877,FALSE,,,
107,906,FALSE,,,
108,809,FALSE,,,
109,779,FALSE,,,
110,835,FALSE,,,
111,889,FALSE,,,
112,909,FALSE,,,
113,946,FALSE,,,
114,868,FALSE,,,
115,897,FALSE,,,
116,861,FALSE,,,
117,885,FALSE,,,
118,877,FALSE,,,
119,905,FALSE,,,
