Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,705,FALSE,,,
1,613,FALSE,,,
2,753,FALSE,,,
3,661,FALSE,,,
4,590,FALSE,,,
5,693,FALSE,,,
6,712,FALSE,,,
7,645,FALSE,,,
8,627,FALSE,,,
9,713,FALSE,,,
10,728,FALSE,,,
11,760,FALSE,,,
12,745,FALSE,,,
13,624,FALSE,,,
14,716,FALSE,,,
15,655,FALSE,,,
16,680,FALSE,,,
17,707,FALSE,,,
18,742,FALSE,,,
19,691,FALSE,,,
20,659,FALSE,,,
21,726,FALSE,,,
22,833,FALSE,,,
23,834,FALSE,,,
24,799,FALSE,,,
25,718,FALSE,,,
26,725,FALSE,,,
27,668,FALSE,,,
28,736,FALSE,,,
29,722,FALSE,,,
30,659,FALSE,,,
31,718,FALSE,,,
32,677,FALSE,,,
33,724,FALSE,,,
34,707,FALSE,,,
35,739,FALSE,,,
36,767,FALSE,,,
37,546,FALSE,,,
38,694,FALSE,,,
39,641,FALSE,,,
40,687,FALSE,,,
41,667,FALSE,,,
42,725,FALSE,,,
43,689,FALSE,,,
44,697,FALSE,,,
45,700,FALSE,,,
46,706,FALSE,,,
47,659,FALSE,,,
48,709,FALSE,,,
49,531,FALSE,,,
50,618,FALSE,,,
51,636,FALSE,,,
52,653,FALSE,,,
53,706,FALSE,,,
54,626,FALSE,,,
55,760,FALSE,,,
56,727,FALSE,,,
57,735,FALSE,,,
58,717,TRUE,mean,0.8,"Manual evaluation - media change point"
59,777,FALSE,,,
60,849,FALSE,,,
61,785,FALSE,,,
62,811,FALSE,,,
63,738,FALSE,,,
64,820,FALSE,,,
65,822,FALSE,,,
66,849,FALSE,,,
67,830,FALSE,,,
68,806,FALSE,,,
69,827,FALSE,,,
70,728,FALSE,,,
71,862,FALSE,,,
72,845,FALSE,,,
73,805,FALSE,,,
74,795,FALSE,,,
75,793,FALSE,,,
76,779,FALSE,,,
77,729,FALSE,,,
78,884,FALSE,,,
79,804,FALSE,,,
80,721,FALSE,,,
81,789,FALSE,,,
82,677,FALSE,,,
83,784,FALSE,,,
84,804,FALSE,,,
85,694,FALSE,,,
86,814,FALSE,,,
87,676,FALSE,,,
88,777,FALSE,,,
89,711,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
90,748,FALSE,,,
91,752,FALSE,,,
92,756,FALSE,,,
93,786,FALSE,,,
94,776,FALSE,,,
95,763,FALSE,,,
96,822,FALSE,,,
97,782,FALSE,,,
98,815,FALSE,,,
99,800,FALSE,,,
100,890,FALSE,,,
101,754,FALSE,,,
102,870,FALSE,,,
103,842,FALSE,,,
104,860,FALSE,,,
105,919,FALSE,,,
106,852,FALSE,,,
107,907,TRUE,mean,0.8,"Manual evaluation - media change point"
108,752,FALSE,,,
109,700,FALSE,,,
110,749,FALSE,,,
111,726,FALSE,,,
112,784,FALSE,,,
113,838,FALSE,,,
114,825,FALSE,,,
115,742,FALSE,,,
116,725,FALSE,,,
117,818,FALSE,,,
118,815,FALSE,,,
119,786,FALSE,,,
