Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,21,FALSE,,,
1,34,FALSE,,,
2,169,FALSE,,,
3,30,FALSE,,,
4,25,FALSE,,,
5,25,FALSE,,,
6,19,FALSE,,,
7,12,FALSE,,,
8,29,FALSE,,,
9,19,FALSE,,,
10,16,FALSE,,,
11,17,FALSE,,,
12,14,FALSE,,,
13,23,FALSE,,,
14,26,FALSE,,,
15,18,FALSE,,,
16,25,FALSE,,,
17,18,FALSE,,,
18,22,FALSE,,,
19,24,FALSE,,,
20,21,FALSE,,,
21,26,FALSE,,,
22,21,FALSE,,,
23,17,FALSE,,,
24,30,FALSE,,,
25,14,FALSE,,,
26,22,FALSE,,,
27,22,FALSE,,,
28,14,FALSE,,,
29,21,FALSE,,,
30,28,FALSE,,,
31,20,FALSE,,,
32,16,FALSE,,,
33,54,FALSE,,,
34,22,FALSE,,,
35,24,FALSE,,,
36,31,FALSE,,,
37,28,FALSE,,,
38,24,FALSE,,,
39,32,FALSE,,,
40,19,FALSE,,,
41,18,FALSE,,,
42,29,FALSE,,,
43,33,FALSE,,,
44,22,FALSE,,,
45,20,FALSE,,,
46,30,FALSE,,,
47,23,FALSE,,,
48,13,FALSE,,,
49,44,FALSE,,,
50,37,FALSE,,,
51,30,FALSE,,,
52,24,FALSE,,,
53,21,FALSE,,,
54,15,FALSE,,,
55,19,FALSE,,,
56,28,FALSE,,,
57,38,FALSE,,,
58,14,FALSE,,,
59,27,FALSE,,,
60,27,FALSE,,,
61,39,FALSE,,,
62,19,FALSE,,,
63,19,FALSE,,,
64,22,FALSE,,,
65,17,FALSE,,,
66,30,FALSE,,,
67,26,FALSE,,,
68,17,FALSE,,,
69,25,FALSE,,,
70,17,FALSE,,,
71,37,FALSE,,,
72,25,FALSE,,,
73,24,FALSE,,,
74,11,FALSE,,,
75,14,FALSE,,,
76,17,FALSE,,,
77,13,FALSE,,,
78,19,FALSE,,,
79,17,FALSE,,,
80,23,FALSE,,,
81,10,FALSE,,,
82,11,FALSE,,,
83,22,FALSE,,,
84,33,FALSE,,,
85,44,FALSE,,,
86,20,FALSE,,,
87,25,FALSE,,,
88,20,FALSE,,,
89,12,FALSE,,,
90,13,FALSE,,,
91,19,FALSE,,,
92,57,FALSE,,,
93,33,FALSE,,,
94,19,FALSE,,,
95,24,FALSE,,,
96,18,FALSE,,,
97,24,FALSE,,,
98,21,FALSE,,,
99,31,FALSE,,,
100,18,FALSE,,,
101,16,FALSE,,,
102,25,FALSE,,,
103,17,FALSE,,,
104,20,FALSE,,,
105,27,FALSE,,,
106,35,FALSE,,,
107,28,FALSE,,,
108,24,FALSE,,,
109,18,FALSE,,,
110,11,FALSE,,,
111,24,FALSE,,,
112,25,FALSE,,,
113,21,FALSE,,,
114,22,FALSE,,,
115,20,FALSE,,,
116,26,FALSE,,,
117,10,FALSE,,,
118,17,FALSE,,,
119,23,FALSE,,,
