Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,18,FALSE,,,
1,21,FALSE,,,
2,30,FALSE,,,
3,24,FALSE,,,
4,21,FALSE,,,
5,21,FALSE,,,
6,29,FALSE,,,
7,22,FALSE,,,
8,8,FALSE,,,
9,18,FALSE,,,
10,27,FALSE,,,
11,16,FALSE,,,
12,20,FALSE,,,
13,20,FALSE,,,
14,15,FALSE,,,
15,13,FALSE,,,
16,13,FALSE,,,
17,24,FALSE,,,
18,15,FALSE,,,
19,10,FALSE,,,
20,20,FALSE,,,
21,9,FALSE,,,
22,12,FALSE,,,
23,26,FALSE,,,
24,16,FALSE,,,
25,13,FALSE,,,
26,11,FALSE,,,
27,49,FALSE,,,
28,20,FALSE,,,
29,12,FALSE,,,
30,29,FALSE,,,
31,24,FALSE,,,
32,14,FALSE,,,
33,14,FALSE,,,
34,20,FALSE,,,
35,17,FALSE,,,
36,17,FALSE,,,
37,22,FALSE,,,
38,15,FALSE,,,
39,16,FALSE,,,
40,20,FALSE,,,
41,26,FALSE,,,
42,15,FALSE,,,
43,15,FALSE,,,
44,15,FALSE,,,
45,18,FALSE,,,
46,17,FALSE,,,
47,19,FALSE,,,
48,47,FALSE,,,
49,17,FALSE,,,
50,18,FALSE,,,
51,23,FALSE,,,
52,25,FALSE,,,
53,18,FALSE,,,
54,19,FALSE,,,
55,28,FALSE,,,
56,60,FALSE,,,
57,18,FALSE,,,
58,24,FALSE,,,
59,20,FALSE,,,
60,24,FALSE,,,
61,14,FALSE,,,
62,34,FALSE,,,
63,15,FALSE,,,
64,22,FALSE,,,
65,26,FALSE,,,
66,21,FALSE,,,
67,17,FALSE,,,
68,25,FALSE,,,
69,15,FALSE,,,
70,18,FALSE,,,
71,14,FALSE,,,
72,26,FALSE,,,
73,40,FALSE,,,
74,33,FALSE,,,
75,29,FALSE,,,
76,23,FALSE,,,
77,12,FALSE,,,
78,13,FALSE,,,
79,18,FALSE,,,
80,19,FALSE,,,
81,26,FALSE,,,
82,23,FALSE,,,
83,20,FALSE,,,
84,20,FALSE,,,
85,22,FALSE,,,
86,20,FALSE,,,
87,66,FALSE,,,
88,24,FALSE,,,
89,30,FALSE,,,
90,42,FALSE,,,
91,41,FALSE,,,
92,21,FALSE,,,
93,35,FALSE,,,
94,44,FALSE,,,
95,29,FALSE,,,
96,15,FALSE,,,
97,19,FALSE,,,
98,13,FALSE,,,
99,21,FALSE,,,
100,25,FALSE,,,
101,41,FALSE,,,
102,20,FALSE,,,
103,14,FALSE,,,
104,32,FALSE,,,
105,39,FALSE,,,
106,38,FALSE,,,
107,29,FALSE,,,
108,45,FALSE,,,
109,30,FALSE,,,
110,15,FALSE,,,
111,19,FALSE,,,
112,29,FALSE,,,
113,29,FALSE,,,
114,33,FALSE,,,
115,30,FALSE,,,
116,20,FALSE,,,
117,67,FALSE,,,
118,13,FALSE,,,
119,13,FALSE,,,
