Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,4,FALSE,,,
1,3,FALSE,,,
2,8,FALSE,,,
3,3,FALSE,,,
4,3,FALSE,,,
5,5,FALSE,,,
6,6,FALSE,,,
7,1,FALSE,,,
8,3,FALSE,,,
9,2,FALSE,,,
10,4,FALSE,,,
11,4,FALSE,,,
12,4,FALSE,,,
13,2,FALSE,,,
14,4,FALSE,,,
15,2,FALSE,,,
16,5,FALSE,,,
17,2,FALSE,,,
18,3,FALSE,,,
19,0,FALSE,,,
20,3,FALSE,,,
21,9,FALSE,,,
22,3,FALSE,,,
23,3,FALSE,,,
24,4,FALSE,,,
25,9,FALSE,,,
26,8,FALSE,,,
27,12,FALSE,,,
28,3,FALSE,,,
29,9,FALSE,,,
30,3,FALSE,,,
31,18,FALSE,,,
32,5,FALSE,,,
33,4,FALSE,,,
34,7,FALSE,,,
35,2,FALSE,,,
36,4,FALSE,,,
37,5,FALSE,,,
38,5,FALSE,,,
39,6,FALSE,,,
40,4,FALSE,,,
41,7,FALSE,,,
42,4,FALSE,,,
43,7,FALSE,,,
44,2,FALSE,,,
45,5,FALSE,,,
46,3,FALSE,,,
47,3,FALSE,,,
48,4,FALSE,,,
49,1,FALSE,,,
50,3,FALSE,,,
51,4,FALSE,,,
52,8,FALSE,,,
53,7,FALSE,,,
54,5,FALSE,,,
55,2,FALSE,,,
56,3,FALSE,,,
57,8,FALSE,,,
58,21,FALSE,,,
59,4,FALSE,,,
60,5,FALSE,,,
61,8,FALSE,,,
62,4,FALSE,,,
63,4,FALSE,,,
64,7,FALSE,,,
65,6,FALSE,,,
66,3,FALSE,,,
67,5,FALSE,,,
68,6,FALSE,,,
69,4,FALSE,,,
70,4,FALSE,,,
71,4,FALSE,,,
72,5,FALSE,,,
73,1,FALSE,,,
74,6,FALSE,,,
75,4,FALSE,,,
76,3,FALSE,,,
77,3,FALSE,,,
78,4,FALSE,,,
79,1,FALSE,,,
80,4,FALSE,,,
81,7,FALSE,,,
82,7,FALSE,,,
83,3,FALSE,,,
84,5,FALSE,,,
85,6,FALSE,,,
86,4,FALSE,,,
87,4,FALSE,,,
88,7,FALSE,,,
89,9,FALSE,,,
90,6,FALSE,,,
91,3,FALSE,,,
92,7,FALSE,,,
93,3,FALSE,,,
94,4,FALSE,,,
95,2,FALSE,,,
96,7,FALSE,,,
97,4,FALSE,,,
98,4,FALSE,,,
99,5,FALSE,,,
100,5,FALSE,,,
101,6,FALSE,,,
102,6,FALSE,,,
103,7,FALSE,,,
104,6,FALSE,,,
105,4,FALSE,,,
106,4,FALSE,,,
107,5,FALSE,,,
108,2,FALSE,,,
109,4,FALSE,,,
110,5,FALSE,,,
111,5,FALSE,,,
112,4,FALSE,,,
113,3,FALSE,,,
114,6,FALSE,,,
115,1,FALSE,,,
116,2,FALSE,,,
117,6,FALSE,,,
118,3,FALSE,,,
119,15,FALSE,,,
