Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,151,FALSE,,,
1,191,FALSE,,,
2,182,FALSE,,,
3,123,FALSE,,,
4,162,FALSE,,,
5,161,FALSE,,,
6,144,FALSE,,,
7,159,FALSE,,,
8,184,FALSE,,,
9,156,FALSE,,,
10,148,FALSE,,,
11,120,FALSE,,,
12,174,FALSE,,,
13,150,FALSE,,,
14,170,FALSE,,,
15,161,FALSE,,,
16,182,FALSE,,,
17,134,FALSE,,,
18,139,FALSE,,,
19,140,FALSE,,,
20,165,FALSE,,,
21,164,FALSE,,,
22,166,FALSE,,,
23,167,FALSE,,,
24,156,FALSE,,,
25,153,FALSE,,,
26,158,FALSE,,,
27,146,FALSE,,,
28,165,FALSE,,,
29,163,FALSE,,,
30,195,FALSE,,,
31,172,FALSE,,,
32,182,FALSE,,,
33,171,FALSE,,,
34,157,FALSE,,,
35,146,FALSE,,,
36,184,FALSE,,,
37,159,FALSE,,,
38,132,FALSE,,,
39,164,FALSE,,,
40,165,FALSE,,,
41,159,FALSE,,,
42,163,FALSE,,,
43,189,FALSE,,,
44,179,FALSE,,,
45,136,FALSE,,,
46,149,FALSE,,,
47,192,FALSE,,,
48,211,FALSE,,,
49,185,FALSE,,,
50,172,FALSE,,,
51,172,FALSE,,,
52,146,FALSE,,,
53,142,FALSE,,,
54,164,FALSE,,,
55,152,FALSE,,,
56,157,FALSE,,,
57,191,FALSE,,,
58,197,FALSE,,,
59,111,FALSE,,,
60,164,FALSE,,,
61,174,FALSE,,,
62,160,FALSE,,,
63,202,FALSE,,,
64,188,FALSE,,,
65,190,FALSE,,,
66,160,FALSE,,,
67,155,FALSE,,,
68,171,FALSE,,,
69,160,FALSE,,,
70,166,FALSE,,,
71,168,FALSE,,,
72,203,FALSE,,,
73,147,FALSE,,,
74,171,FALSE,,,
75,174,FALSE,,,
76,135,FALSE,,,
77,160,FALSE,,,
78,142,FALSE,,,
79,185,FALSE,,,
80,158,FALSE,,,
81,141,FALSE,,,
82,154,FALSE,,,
83,131,FALSE,,,
84,171,FALSE,,,
85,177,FALSE,,,
86,221,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
87,177,FALSE,,,
88,148,FALSE,,,
89,137,FALSE,,,
90,127,FALSE,,,
91,102,FALSE,,,
92,99,FALSE,,,
93,97,FALSE,,,
94,104,FALSE,,,
95,102,FALSE,,,
96,89,FALSE,,,
97,98,FALSE,,,
98,97,FALSE,,,
99,133,FALSE,,,
100,119,FALSE,,,
101,107,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
102,123,FALSE,,,
103,162,FALSE,,,
104,147,FALSE,,,
105,171,FALSE,,,
106,184,FALSE,,,
107,150,FALSE,,,
108,147,FALSE,,,
109,165,FALSE,,,
110,173,FALSE,,,
111,132,FALSE,,,
112,173,FALSE,,,
113,172,FALSE,,,
114,187,FALSE,,,
115,139,FALSE,,,
116,186,FALSE,,,
117,157,FALSE,,,
118,159,FALSE,,,
119,148,FALSE,,,
