Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,20,FALSE,,,
1,19,FALSE,,,
2,22,FALSE,,,
3,22,FALSE,,,
4,22,FALSE,,,
5,11,FALSE,,,
6,17,FALSE,,,
7,8,FALSE,,,
8,22,FALSE,,,
9,15,FALSE,,,
10,14,FALSE,,,
11,13,FALSE,,,
12,24,FALSE,,,
13,19,FALSE,,,
14,19,FALSE,,,
15,9,FALSE,,,
16,20,FALSE,,,
17,51,FALSE,,,
18,21,FALSE,,,
19,21,FALSE,,,
20,13,FALSE,,,
21,12,FALSE,,,
22,19,FALSE,,,
23,15,FALSE,,,
24,22,FALSE,,,
25,20,FALSE,,,
26,12,FALSE,,,
27,20,FALSE,,,
28,17,FALSE,,,
29,25,FALSE,,,
30,19,FALSE,,,
31,13,FALSE,,,
32,29,FALSE,,,
33,18,FALSE,,,
34,15,FALSE,,,
35,17,FALSE,,,
36,15,FALSE,,,
37,15,FALSE,,,
38,13,FALSE,,,
39,22,FALSE,,,
40,18,FALSE,,,
41,27,FALSE,,,
42,19,FALSE,,,
43,20,FALSE,,,
44,24,FALSE,,,
45,62,FALSE,,,
46,10,FALSE,,,
47,17,FALSE,,,
48,25,FALSE,,,
49,21,FALSE,,,
50,19,FALSE,,,
51,25,FALSE,,,
52,19,FALSE,,,
53,19,FALSE,,,
54,14,FALSE,,,
55,17,FALSE,,,
56,14,FALSE,,,
57,27,FALSE,,,
58,17,FALSE,,,
59,21,FALSE,,,
60,18,FALSE,,,
61,24,FALSE,,,
62,16,FALSE,,,
63,15,FALSE,,,
64,12,FALSE,,,
65,9,FALSE,,,
66,25,FALSE,,,
67,20,FALSE,,,
68,15,FALSE,,,
69,28,FALSE,,,
70,12,FALSE,,,
71,23,FALSE,,,
72,18,FALSE,,,
73,20,FALSE,,,
74,21,FALSE,,,
75,21,FALSE,,,
76,66,FALSE,,,
77,21,FALSE,,,
78,26,FALSE,,,
79,27,FALSE,,,
80,15,FALSE,,,
81,27,FALSE,,,
82,31,FALSE,,,
83,23,FALSE,,,
84,23,FALSE,,,
85,21,FALSE,,,
86,28,FALSE,,,
87,13,FALSE,,,
88,13,FALSE,,,
89,25,FALSE,,,
90,28,FALSE,,,
91,28,FALSE,,,
92,24,FALSE,,,
93,16,FALSE,,,
94,26,FALSE,,,
95,26,FALSE,,,
96,29,FALSE,,,
97,19,FALSE,,,
98,20,FALSE,,,
99,28,FALSE,,,
100,19,FALSE,,,
101,23,FALSE,,,
102,33,FALSE,,,
103,16,FALSE,,,
104,16,FALSE,,,
105,22,FALSE,,,
106,61,FALSE,,,
107,14,FALSE,,,
108,12,FALSE,,,
109,14,FALSE,,,
110,23,FALSE,,,
111,11,FALSE,,,
112,14,FALSE,,,
113,12,FALSE,,,
114,23,FALSE,,,
115,20,FALSE,,,
116,21,FALSE,,,
117,21,FALSE,,,
118,22,FALSE,,,
119,19,FALSE,,,
