Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,161,FALSE,,,
1,170,FALSE,,,
2,168,FALSE,,,
3,158,FALSE,,,
4,114,FALSE,,,
5,148,FALSE,,,
6,168,FALSE,,,
7,160,FALSE,,,
8,168,FALSE,,,
9,207,FALSE,,,
10,173,FALSE,,,
11,142,FALSE,,,
12,145,FALSE,,,
13,152,FALSE,,,
14,158,FALSE,,,
15,131,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
16,143,FALSE,,,
17,143,FALSE,,,
18,152,FALSE,,,
19,154,FALSE,,,
20,142,FALSE,,,
21,153,FALSE,,,
22,149,FALSE,,,
23,150,FALSE,,,
24,163,FALSE,,,
25,161,FALSE,,,
26,155,FALSE,,,
27,176,FALSE,,,
28,138,FALSE,,,
29,139,FALSE,,,
30,155,FALSE,,,
31,169,FALSE,,,
32,136,FALSE,,,
33,142,FALSE,,,
34,142,FALSE,,,
35,132,TRUE,mean,0.8,"Manual evaluation - media change point"
36,140,FALSE,,,
37,146,FALSE,,,
38,189,FALSE,,,
39,183,FALSE,,,
40,148,FALSE,,,
41,150,FALSE,,,
42,168,FALSE,,,
43,160,FALSE,,,
44,157,FALSE,,,
45,177,FALSE,,,
46,168,FALSE,,,
47,147,FALSE,,,
48,173,FALSE,,,
49,150,FALSE,,,
50,157,FALSE,,,
51,190,FALSE,,,
52,154,FALSE,,,
53,150,FALSE,,,
54,144,FALSE,,,
55,163,FALSE,,,
56,159,FALSE,,,
57,154,FALSE,,,
58,169,FALSE,,,
59,159,FALSE,,,
60,128,FALSE,,,
61,130,TRUE,mean,0.8,"Manual evaluation - media change point"
62,141,FALSE,,,
63,151,FALSE,,,
64,135,FALSE,,,
65,195,FALSE,,,
66,168,FALSE,,,
67,161,FALSE,,,
68,168,FALSE,,,
69,202,FALSE,,,
70,161,FALSE,,,
71,185,FALSE,,,
72,181,FALSE,,,
73,196,FALSE,,,
74,195,FALSE,,,
75,164,FALSE,,,
76,175,FALSE,,,
77,170,FALSE,,,
78,179,FALSE,,,
79,194,FALSE,,,
80,152,FALSE,,,
81,159,FALSE,,,
82,166,FALSE,,,
83,169,FALSE,,,
84,151,FALSE,,,
85,189,FALSE,,,
86,180,FALSE,,,
87,172,FALSE,,,
88,163,FALSE,,,
89,154,FALSE,,,
90,170,FALSE,,,
91,164,FALSE,,,
92,156,FALSE,,,
93,190,FALSE,,,
94,189,FALSE,,,
95,135,FALSE,,,
96,149,FALSE,,,
97,120,FALSE,,,
98,141,FALSE,,,
99,148,FALSE,,,
100,179,FALSE,,,
101,180,FALSE,,,
102,150,FALSE,,,
103,177,FALSE,,,
104,157,FALSE,,,
105,156,FALSE,,,
106,161,FALSE,,,
107,165,FALSE,,,
108,169,FALSE,,,
109,139,FALSE,,,
110,167,FALSE,,,
111,139,FALSE,,,
112,136,FALSE,,,
113,133,FALSE,,,
114,117,TRUE,mean,0.8,"Manual evaluation - media change point"
115,147,FALSE,,,
116,122,FALSE,,,
117,163,FALSE,,,
118,153,FALSE,,,
119,161,FALSE,,,
