Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,27,FALSE,,,
1,15,FALSE,,,
2,15,FALSE,,,
3,17,FALSE,,,
4,17,FALSE,,,
5,23,FALSE,,,
6,23,FALSE,,,
7,24,FALSE,,,
8,26,FALSE,,,
9,20,FALSE,,,
10,27,FALSE,,,
11,32,FALSE,,,
12,30,FALSE,,,
13,25,FALSE,,,
14,33,FALSE,,,
15,37,FALSE,,,
16,26,FALSE,,,
17,27,FALSE,,,
18,32,FALSE,,,
19,26,FALSE,,,
20,31,FALSE,,,
21,41,FALSE,,,
22,35,FALSE,,,
23,32,FALSE,,,
24,33,FALSE,,,
25,18,TRUE,mean,0.8,"Manual evaluation - media change point"
26,28,FALSE,,,
27,20,FALSE,,,
28,28,FALSE,,,
29,25,FALSE,,,
30,28,FALSE,,,
31,13,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
32,18,FALSE,,,
33,19,FALSE,,,
34,21,FALSE,,,
35,25,FALSE,,,
36,12,FALSE,,,
37,22,FALSE,,,
38,20,FALSE,,,
39,13,FALSE,,,
40,18,FALSE,,,
41,27,FALSE,,,
42,25,FALSE,,,
43,23,FALSE,,,
44,29,FALSE,,,
45,19,FALSE,,,
46,24,FALSE,,,
47,19,FALSE,,,
48,20,FALSE,,,
49,30,FALSE,,,
50,24,FALSE,,,
51,34,FALSE,,,
52,33,FALSE,,,
53,43,FALSE,,,
54,25,FALSE,,,
55,39,FALSE,,,
56,33,FALSE,,,
57,33,FALSE,,,
58,30,FALSE,,,
59,37,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
60,24,FALSE,,,
61,29,FALSE,,,
62,20,FALSE,,,
63,24,FALSE,,,
64,19,FALSE,,,
65,21,FALSE,,,
66,16,FALSE,,,
67,21,FALSE,,,
68,16,FALSE,,,
69,27,FALSE,,,
70,17,FALSE,,,
71,18,FALSE,,,
72,27,FALSE,,,
73,20,FALSE,,,
74,19,FALSE,,,
75,19,FALSE,,,
76,24,FALSE,,,
77,24,FALSE,,,
78,21,FALSE,,,
79,17,FALSE,,,
80,23,FALSE,,,
81,22,FALSE,,,
82,14,FALSE,,,
83,21,FALSE,,,
84,23,FALSE,,,
85,24,FALSE,,,
86,24,FALSE,,,
87,33,FALSE,,,
88,22,FALSE,,,
89,20,FALSE,,,
90,22,FALSE,,,
91,17,FALSE,,,
92,28,FALSE,,,
93,20,FALSE,,,
94,24,FALSE,,,
95,18,FALSE,,,
96,19,FALSE,,,
97,21,FALSE,,,
98,22,FALSE,,,
99,23,FALSE,,,
100,27,FALSE,,,
101,28,FALSE,,,
102,11,FALSE,,,
103,22,FALSE,,,
104,23,FALSE,,,
105,34,FALSE,,,
106,33,FALSE,,,
107,9,FALSE,,,
108,28,FALSE,,,
109,22,FALSE,,,
110,17,FALSE,,,
111,11,FALSE,,,
112,24,FALSE,,,
113,23,FALSE,,,
114,18,FALSE,,,
115,37,FALSE,,,
116,40,FALSE,,,
117,20,FALSE,,,
118,26,FALSE,,,
119,0,FALSE,,,
