Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,1287,FALSE,,,
1,1074,FALSE,,,
2,1219,FALSE,,,
3,1262,FALSE,,,
4,1244,FALSE,,,
5,1187,FALSE,,,
6,1327,FALSE,,,
7,1216,FALSE,,,
8,1157,FALSE,,,
9,1124,FALSE,,,
10,1160,FALSE,,,
11,1190,FALSE,,,
12,1191,FALSE,,,
13,1002,FALSE,,,
14,1167,FALSE,,,
15,1173,FALSE,,,
16,1323,FALSE,,,
17,1274,FALSE,,,
18,1231,FALSE,,,
19,1175,FALSE,,,
20,1156,FALSE,,,
21,1278,FALSE,,,
22,1200,FALSE,,,
23,1097,FALSE,,,
24,1207,FALSE,,,
25,1074,FALSE,,,
26,1140,FALSE,,,
27,1151,FALSE,,,
28,1223,FALSE,,,
29,1312,FALSE,,,
30,1228,FALSE,,,
31,1313,FALSE,,,
32,1200,FALSE,,,
33,1174,FALSE,,,
34,1152,FALSE,,,
35,1144,FALSE,,,
36,1151,FALSE,,,
37,972,FALSE,,,
38,1137,FALSE,,,
39,1167,FALSE,,,
40,1275,FALSE,,,
41,1225,FALSE,,,
42,1157,FALSE,,,
43,1216,FALSE,,,
44,1134,FALSE,,,
45,1154,FALSE,,,
46,1058,FALSE,,,
47,1110,FALSE,,,
48,1096,FALSE,,,
49,957,FALSE,,,
50,1132,FALSE,,,
51,1022,FALSE,,,
52,1273,FALSE,,,
53,1166,FALSE,,,
54,1240,FALSE,,,
55,1177,FALSE,,,
56,1304,FALSE,,,
57,1318,FALSE,,,
58,1125,FALSE,,,
59,1265,FALSE,,,
60,1277,FALSE,,,
61,1131,FALSE,,,
62,1203,FALSE,,,
63,1144,FALSE,,,
64,1185,FALSE,,,
65,1257,FALSE,,,
66,1314,FALSE,,,
67,1338,FALSE,,,
68,1234,FALSE,,,
69,1236,FALSE,,,
70,1117,FALSE,,,
71,1248,FALSE,,,
72,1248,FALSE,,,
73,1146,FALSE,,,
74,1236,FALSE,,,
75,1219,FALSE,,,
76,1403,FALSE,,,
77,1415,FALSE,,,
78,1407,FALSE,,,
79,1355,FALSE,,,
80,1252,FALSE,,,
81,1295,FALSE,,,
82,1210,FALSE,,,
83,1269,FALSE,,,
84,1306,FALSE,,,
85,1095,FALSE,,,
86,1276,FALSE,,,
87,1219,FALSE,,,
88,1381,FALSE,,,
89,1291,FALSE,,,
90,1429,FALSE,,,
91,1306,FALSE,,,
92,1279,FALSE,,,
93,1368,FALSE,,,
94,1292,FALSE,,,
95,1317,FALSE,,,
96,1267,FALSE,,,
97,1136,FALSE,,,
98,1184,FALSE,,,
99,1392,FALSE,,,
100,1396,FALSE,,,
101,1245,FALSE,,,
102,1320,FALSE,,,
103,1265,FALSE,,,
104,1183,FALSE,,,
105,1260,FALSE,,,
106,1179,FALSE,,,
107,1186,FALSE,,,
108,1200,FALSE,,,
109,986,FALSE,,,
110,1256,FALSE,,,
111,1200,FALSE,,,
112,1343,FALSE,,,
113,1236,FALSE,,,
114,1216,FALSE,,,
115,1299,FALSE,,,
116,1151,FALSE,,,
117,1086,FALSE,,,
118,1108,FALSE,,,
119,1186,FALSE,,,
