Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,152,FALSE,,,
1,146,FALSE,,,
2,137,FALSE,,,
3,155,FALSE,,,
4,176,FALSE,,,
5,197,FALSE,,,
6,159,FALSE,,,
7,152,FALSE,,,
8,141,FALSE,,,
9,176,FALSE,,,
10,154,FALSE,,,
11,142,FALSE,,,
12,183,FALSE,,,
13,155,FALSE,,,
14,170,FALSE,,,
15,109,FALSE,,,
16,144,FALSE,,,
17,158,FALSE,,,
18,153,FALSE,,,
19,137,FALSE,,,
20,116,FALSE,,,
21,153,FALSE,,,
22,128,FALSE,,,
23,132,FALSE,,,
24,109,FALSE,,,
25,96,FALSE,,,
26,71,FALSE,,,
27,64,TRUE,mean,0.8,"Manual evaluation - media change point"
28,77,FALSE,,,
29,89,FALSE,,,
30,81,FALSE,,,
31,86,FALSE,,,
32,77,FALSE,,,
33,81,FALSE,,,
34,63,FALSE,,,
35,97,FALSE,,,
36,74,FALSE,,,
37,92,FALSE,,,
38,79,FALSE,,,
39,86,FALSE,,,
40,67,FALSE,,,
41,63,FALSE,,,
42,63,FALSE,,,
43,64,FALSE,,,
44,64,FALSE,,,
45,44,FALSE,,,
46,68,FALSE,,,
47,57,FALSE,,,
48,53,FALSE,,,
49,92,FALSE,,,
50,66,FALSE,,,
51,98,FALSE,,,
52,91,FALSE,,,
53,90,FALSE,,,
54,68,FALSE,,,
55,68,FALSE,,,
56,98,FALSE,,,
57,87,FALSE,,,
58,92,FALSE,,,
59,78,FALSE,,,
60,89,FALSE,,,
61,80,FALSE,,,
62,58,FALSE,,,
63,87,FALSE,,,
64,86,FALSE,,,
65,71,FALSE,,,
66,103,FALSE,,,
67,93,FALSE,,,
68,92,FALSE,,,
69,61,FALSE,,,
70,107,FALSE,,,
71,96,FALSE,,,
72,102,FALSE,,,
73,110,FALSE,,,
74,125,FALSE,,,
75,91,FALSE,,,
76,59,FALSE,,,
77,104,FALSE,,,
78,99,FALSE,,,
79,100,FALSE,,,
80,95,FALSE,,,
81,123,FALSE,,,
82,93,FALSE,,,
83,79,FALSE,,,
84,110,FALSE,,,
85,92,FALSE,,,
86,90,FALSE,,,
87,100,FALSE,,,
88,98,FALSE,,,
89,100,FALSE,,,
90,59,FALSE,,,
91,108,FALSE,,,
92,91,FALSE,,,
93,83,FALSE,,,
94,80,FALSE,,,
95,102,FALSE,,,
96,86,FALSE,,,
97,66,FALSE,,,
98,134,FALSE,,,
99,82,FALSE,,,
100,95,FALSE,,,
101,104,FALSE,,,
102,104,FALSE,,,
103,74,FALSE,,,
104,83,FALSE,,,
105,100,FALSE,,,
106,85,FALSE,,,
107,96,FALSE,,,
108,85,FALSE,,,
109,105,FALSE,,,
110,77,FALSE,,,
111,84,FALSE,,,
112,97,FALSE,,,
113,88,FALSE,,,
114,79,FALSE,,,
115,100,FALSE,,,
116,104,FALSE,,,
117,71,FALSE,,,
118,63,FALSE,,,
119,104,FALSE,,,
