Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,22,FALSE,,,
1,34,FALSE,,,
2,18,FALSE,,,
3,18,FALSE,,,
4,19,FALSE,,,
5,21,FALSE,,,
6,21,FALSE,,,
7,29,FALSE,,,
8,38,FALSE,,,
9,24,FALSE,,,
10,24,FALSE,,,
11,10,FALSE,,,
12,29,FALSE,,,
13,16,FALSE,,,
14,20,FALSE,,,
15,30,FALSE,,,
16,21,FALSE,,,
17,40,FALSE,,,
18,21,FALSE,,,
19,18,FALSE,,,
20,20,FALSE,,,
21,19,FALSE,,,
22,22,FALSE,,,
23,32,FALSE,,,
24,22,FALSE,,,
25,22,FALSE,,,
26,14,FALSE,,,
27,18,FALSE,,,
28,21,FALSE,,,
29,63,FALSE,,,
30,31,FALSE,,,
31,23,FALSE,,,
32,19,FALSE,,,
33,26,FALSE,,,
34,25,FALSE,,,
35,28,FALSE,,,
36,30,FALSE,,,
37,23,FALSE,,,
38,28,FALSE,,,
39,30,FALSE,,,
40,20,FALSE,,,
41,20,FALSE,,,
42,23,FALSE,,,
43,22,FALSE,,,
44,19,FALSE,,,
45,19,FALSE,,,
46,18,FALSE,,,
47,17,FALSE,,,
48,18,FALSE,,,
49,18,FALSE,,,
50,17,FALSE,,,
51,16,FALSE,,,
52,17,FALSE,,,
53,13,FALSE,,,
54,17,FALSE,,,
55,20,FALSE,,,
56,8,FALSE,,,
57,14,FALSE,,,
58,17,FALSE,,,
59,58,FALSE,,,
60,27,FALSE,,,
61,20,FALSE,,,
62,18,FALSE,,,
63,18,FALSE,,,
64,22,FALSE,,,
65,32,FALSE,,,
66,30,FALSE,,,
67,20,FALSE,,,
68,21,FALSE,,,
69,18,FALSE,,,
70,20,FALSE,,,
71,19,FALSE,,,
72,20,FALSE,,,
73,30,FALSE,,,
74,15,FALSE,,,
75,15,FALSE,,,
76,18,FALSE,,,
77,19,FALSE,,,
78,22,FALSE,,,
79,20,FALSE,,,
80,18,FALSE,,,
81,20,FALSE,,,
82,9,FALSE,,,
83,13,FALSE,,,
84,11,FALSE,,,
85,16,FALSE,,,
86,24,FALSE,,,
87,18,FALSE,,,
88,18,FALSE,,,
89,17,FALSE,,,
90,212,FALSE,,,
91,20,FALSE,,,
92,16,FALSE,,,
93,13,FALSE,,,
94,25,FALSE,,,
95,12,FALSE,,,
96,12,FALSE,,,
97,20,FALSE,,,
98,25,FALSE,,,
99,35,FALSE,,,
100,19,FALSE,,,
101,10,FALSE,,,
102,17,FALSE,,,
103,21,FALSE,,,
104,20,FALSE,,,
105,22,FALSE,,,
106,25,FALSE,,,
107,20,FALSE,,,
108,14,FALSE,,,
109,15,FALSE,,,
110,8,FALSE,,,
111,11,FALSE,,,
112,17,FALSE,,,
113,19,FALSE,,,
114,12,FALSE,,,
115,14,FALSE,,,
116,18,FALSE,,,
117,16,FALSE,,,
118,24,FALSE,,,
119,14,FALSE,,,
