Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,7,FALSE,,,
1,7,FALSE,,,
2,5,FALSE,,,
3,6,FALSE,,,
4,5,FALSE,,,
5,3,FALSE,,,
6,1,FALSE,,,
7,7,FALSE,,,
8,3,FALSE,,,
9,3,FALSE,,,
10,5,FALSE,,,
11,2,FALSE,,,
12,3,FALSE,,,
13,5,FALSE,,,
14,13,FALSE,,,
15,3,FALSE,,,
16,1,FALSE,,,
17,5,FALSE,,,
18,4,FALSE,,,
19,7,FALSE,,,
20,3,FALSE,,,
21,4,FALSE,,,
22,3,FALSE,,,
23,9,FALSE,,,
24,12,FALSE,,,
25,11,FALSE,,,
26,5,FALSE,,,
27,4,FALSE,,,
28,6,FALSE,,,
29,8,FALSE,,,
30,4,FALSE,,,
31,9,FALSE,,,
32,6,FALSE,,,
33,6,FALSE,,,
34,3,FALSE,,,
35,6,FALSE,,,
36,3,FALSE,,,
37,7,FALSE,,,
38,8,FALSE,,,
39,7,FALSE,,,
40,5,FALSE,,,
41,2,FALSE,,,
42,6,FALSE,,,
43,3,FALSE,,,
44,6,FALSE,,,
45,4,FALSE,,,
46,7,FALSE,,,
47,5,FALSE,,,
48,1,FALSE,,,
49,6,FALSE,,,
50,4,FALSE,,,
51,6,FALSE,,,
52,3,FALSE,,,
53,4,FALSE,,,
54,6,FALSE,,,
55,8,FALSE,,,
56,7,FALSE,,,
57,5,FALSE,,,
58,6,FALSE,,,
59,8,FALSE,,,
60,4,FALSE,,,
61,11,FALSE,,,
62,6,FALSE,,,
63,10,FALSE,,,
64,4,FALSE,,,
65,5,FALSE,,,
66,4,FALSE,,,
67,2,FALSE,,,
68,2,FALSE,,,
69,4,FALSE,,,
70,7,FALSE,,,
71,2,FALSE,,,
72,5,FALSE,,,
73,16,FALSE,,,
74,3,FALSE,,,
75,3,FALSE,,,
76,1,FALSE,,,
77,6,FALSE,,,
78,3,FALSE,,,
79,8,FALSE,,,
80,6,FALSE,,,
81,3,FALSE,,,
82,2,FALSE,,,
83,2,FALSE,,,
84,3,FALSE,,,
85,5,FALSE,,,
86,9,FALSE,,,
87,2,FALSE,,,
88,7,FALSE,,,
89,4,FALSE,,,
90,2,FALSE,,,
91,6,FALSE,,,
92,4,FALSE,,,
93,1,FALSE,,,
94,4,FALSE,,,
95,7,FALSE,,,
96,3,FALSE,,,
97,3,FALSE,,,
98,2,FALSE,,,
99,5,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
100,4,FALSE,,,
101,4,FALSE,,,
102,3,FALSE,,,
103,4,FALSE,,,
104,5,FALSE,,,
105,2,FALSE,,,
106,3,FALSE,,,
107,1,FALSE,,,
108,5,FALSE,,,
109,4,FALSE,,,
110,4,FALSE,,,
111,4,FALSE,,,
112,1,FALSE,,,
113,3,FALSE,,,
114,3,FALSE,,,
115,0,FALSE,,,
116,1,FALSE,,,
117,0,FALSE,,,
118,5,FALSE,,,
119,0,FALSE,,,
