Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,110,FALSE,,,
1,69,FALSE,,,
2,57,FALSE,,,
3,70,FALSE,,,
4,83,FALSE,,,
5,50,FALSE,,,
6,76,FALSE,,,
7,76,FALSE,,,
8,80,FALSE,,,
9,67,FALSE,,,
10,64,FALSE,,,
11,80,FALSE,,,
12,131,FALSE,,,
13,81,FALSE,,,
14,72,FALSE,,,
15,74,FALSE,,,
16,71,FALSE,,,
17,68,FALSE,,,
18,87,FALSE,,,
19,93,FALSE,,,
20,71,FALSE,,,
21,64,FALSE,,,
22,82,FALSE,,,
23,91,FALSE,,,
24,142,FALSE,,,
25,90,FALSE,,,
26,97,FALSE,,,
27,91,FALSE,,,
28,95,FALSE,,,
29,90,FALSE,,,
30,82,FALSE,,,
31,92,FALSE,,,
32,81,FALSE,,,
33,70,FALSE,,,
34,90,FALSE,,,
35,85,FALSE,,,
36,131,FALSE,,,
37,67,FALSE,,,
38,108,FALSE,,,
39,84,FALSE,,,
40,69,FALSE,,,
41,102,FALSE,,,
42,86,FALSE,,,
43,77,FALSE,,,
44,89,FALSE,,,
45,78,FALSE,,,
46,91,FALSE,,,
47,78,FALSE,,,
48,131,FALSE,,,
49,67,FALSE,,,
50,77,FALSE,,,
51,66,FALSE,,,
52,63,FALSE,,,
53,59,FALSE,,,
54,82,FALSE,,,
55,83,FALSE,,,
56,66,FALSE,,,
57,75,FALSE,,,
58,75,FALSE,,,
59,109,FALSE,,,
60,134,FALSE,,,
61,62,FALSE,,,
62,53,FALSE,,,
63,32,TRUE,mean,0.8,"Manual evaluation - media change point"
64,39,FALSE,,,
65,53,FALSE,,,
66,48,FALSE,,,
67,62,FALSE,,,
68,66,FALSE,,,
69,52,FALSE,,,
70,49,FALSE,,,
71,50,FALSE,,,
72,59,FALSE,,,
73,50,FALSE,,,
74,63,FALSE,,,
75,78,FALSE,,,
76,53,FALSE,,,
77,57,FALSE,,,
78,60,FALSE,,,
79,58,FALSE,,,
80,79,FALSE,,,
81,83,FALSE,,,
82,77,FALSE,,,
83,73,FALSE,,,
84,82,FALSE,,,
85,77,FALSE,,,
86,99,FALSE,,,
87,83,FALSE,,,
88,83,FALSE,,,
89,95,FALSE,,,
90,93,FALSE,,,
91,84,FALSE,,,
92,90,FALSE,,,
93,77,FALSE,,,
94,69,FALSE,,,
95,92,FALSE,,,
96,177,FALSE,,,
97,82,FALSE,,,
98,69,FALSE,,,
99,69,FALSE,,,
100,65,FALSE,,,
101,70,FALSE,,,
102,92,FALSE,,,
103,81,FALSE,,,
104,94,FALSE,,,
105,72,FALSE,,,
106,77,FALSE,,,
107,74,FALSE,,,
108,186,FALSE,,,
109,67,FALSE,,,
110,97,FALSE,,,
111,89,FALSE,,,
112,72,FALSE,,,
113,73,FALSE,,,
114,79,FALSE,,,
115,71,FALSE,,,
116,78,FALSE,,,
117,63,FALSE,,,
118,69,FALSE,,,
119,0,FALSE,,,
