Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,893,FALSE,,,
1,719,FALSE,,,
2,742,FALSE,,,
3,754,FALSE,,,
4,821,FALSE,,,
5,769,FALSE,,,
6,772,FALSE,,,
7,809,FALSE,,,
8,734,FALSE,,,
9,784,FALSE,,,
10,685,FALSE,,,
11,788,FALSE,,,
12,815,FALSE,,,
13,732,FALSE,,,
14,775,FALSE,,,
15,668,FALSE,,,
16,665,FALSE,,,
17,717,FALSE,,,
18,749,FALSE,,,
19,728,FALSE,,,
20,711,FALSE,,,
21,777,FALSE,,,
22,766,FALSE,,,
23,741,FALSE,,,
24,880,FALSE,,,
25,716,FALSE,,,
26,698,FALSE,,,
27,660,FALSE,,,
28,779,FALSE,,,
29,784,FALSE,,,
30,761,FALSE,,,
31,775,FALSE,,,
32,822,FALSE,,,
33,727,FALSE,,,
34,663,FALSE,,,
35,772,FALSE,,,
36,759,FALSE,,,
37,682,FALSE,,,
38,726,FALSE,,,
39,677,FALSE,,,
40,663,FALSE,,,
41,689,FALSE,,,
42,724,FALSE,,,
43,729,FALSE,,,
44,666,FALSE,,,
45,700,FALSE,,,
46,717,FALSE,,,
47,687,FALSE,,,
48,672,FALSE,,,
49,558,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
50,658,FALSE,,,
51,655,FALSE,,,
52,685,FALSE,,,
53,682,FALSE,,,
54,780,FALSE,,,
55,662,FALSE,,,
56,667,FALSE,,,
57,626,FALSE,,,
58,630,FALSE,,,
59,680,FALSE,,,
60,769,FALSE,,,
61,632,FALSE,,,
62,691,FALSE,,,
63,685,FALSE,,,
64,710,FALSE,,,
65,695,FALSE,,,
66,760,FALSE,,,
67,757,FALSE,,,
68,775,FALSE,,,
69,838,FALSE,,,
70,709,FALSE,,,
71,708,FALSE,,,
72,764,FALSE,,,
73,703,FALSE,,,
74,783,FALSE,,,
75,794,FALSE,,,
76,837,FALSE,,,
77,882,FALSE,,,
78,838,FALSE,,,
79,896,FALSE,,,
80,801,FALSE,,,
81,843,FALSE,,,
82,797,FALSE,,,
83,759,FALSE,,,
84,853,FALSE,,,
85,719,FALSE,,,
86,903,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
87,867,FALSE,,,
88,796,FALSE,,,
89,812,FALSE,,,
90,772,FALSE,,,
91,871,FALSE,,,
92,860,FALSE,,,
93,775,FALSE,,,
94,809,FALSE,,,
95,763,FALSE,,,
96,822,FALSE,,,
97,771,FALSE,,,
98,803,FALSE,,,
99,775,FALSE,,,
100,848,FALSE,,,
101,825,FALSE,,,
102,823,FALSE,,,
103,850,FALSE,,,
104,734,FALSE,,,
105,766,FALSE,,,
106,763,FALSE,,,
107,747,FALSE,,,
108,745,FALSE,,,
109,688,FALSE,,,
110,806,FALSE,,,
111,681,FALSE,,,
112,708,FALSE,,,
113,670,FALSE,,,
114,725,FALSE,,,
115,789,FALSE,,,
116,718,FALSE,,,
117,748,FALSE,,,
118,755,FALSE,,,
119,696,FALSE,,,
