Index,Value,Is_ChangePoint,ChangePoint_Type,ChangePoint_Confidence,ChangePoint_Notes
0,36,FALSE,,,
1,35,FALSE,,,
2,37,FALSE,,,
3,40,FALSE,,,
4,40,FALSE,,,
5,42,FALSE,,,
6,57,FALSE,,,
7,42,FALSE,,,
8,43,FALSE,,,
9,44,FALSE,,,
10,50,FALSE,,,
11,45,FALSE,,,
12,36,FALSE,,,
13,36,FALSE,,,
14,40,FALSE,,,
15,28,FALSE,,,
16,45,FALSE,,,
17,33,FALSE,,,
18,54,FALSE,,,
19,49,FALSE,,,
20,42,FALSE,,,
21,52,FALSE,,,
22,60,FALSE,,,
23,69,FALSE,,,
24,46,FALSE,,,
25,71,FALSE,,,
26,46,FALSE,,,
27,58,FALSE,,,
28,71,FALSE,,,
29,65,FALSE,,,
30,51,FALSE,,,
31,58,FALSE,,,
32,52,FALSE,,,
33,49,FALSE,,,
34,56,FALSE,,,
35,43,FALSE,,,
36,51,FALSE,,,
37,51,FALSE,,,
38,63,FALSE,,,
39,54,FALSE,,,
40,73,FALSE,,,
41,61,FALSE,,,
42,59,FALSE,,,
43,75,TRUE,trend,0.8,"Manual evaluation - tendencia change point"
44,67,FALSE,,,
45,66,FALSE,,,
46,54,FALSE,,,
47,43,FALSE,,,
48,42,FALSE,,,
49,53,FALSE,,,
50,45,FALSE,,,
51,34,FALSE,,,
52,57,FALSE,,,
53,42,FALSE,,,
54,42,FALSE,,,
55,47,FALSE,,,
56,49,FALSE,,,
57,44,FALSE,,,
58,41,FALSE,,,
59,53,FALSE,,,
60,31,FALSE,,,
61,44,FALSE,,,
62,46,FALSE,,,
63,41,TRUE,mean,0.8,"Manual evaluation - media change point"
64,27,FALSE,,,
65,17,FALSE,,,
66,26,FALSE,,,
67,20,FALSE,,,
68,31,FALSE,,,
69,23,FALSE,,,
70,22,FALSE,,,
71,21,FALSE,,,
72,22,FALSE,,,
73,24,FALSE,,,
74,35,FALSE,,,
75,33,FALSE,,,
76,21,FALSE,,,
77,19,FALSE,,,
78,33,FALSE,,,
79,26,FALSE,,,
80,36,FALSE,,,
81,22,FALSE,,,
82,25,FALSE,,,
83,28,FALSE,,,
84,38,FALSE,,,
85,29,FALSE,,,
86,43,FALSE,,,
87,34,FALSE,,,
88,33,FALSE,,,
89,36,FALSE,,,
90,23,FALSE,,,
91,39,FALSE,,,
92,28,FALSE,,,
93,39,FALSE,,,
94,26,FALSE,,,
95,30,FALSE,,,
96,21,FALSE,,,
97,35,FALSE,,,
98,31,FALSE,,,
99,18,FALSE,,,
100,45,FALSE,,,
101,26,FALSE,,,
102,30,FALSE,,,
103,35,FALSE,,,
104,45,FALSE,,,
105,28,FALSE,,,
106,27,FALSE,,,
107,25,FALSE,,,
108,25,FALSE,,,
109,22,FALSE,,,
110,28,FALSE,,,
111,38,FALSE,,,
112,18,FALSE,,,
113,23,FALSE,,,
114,22,FALSE,,,
115,30,FALSE,,,
116,29,FALSE,,,
117,32,FALSE,,,
118,28,FALSE,,,
119,0,FALSE,,,
